productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extCardType,extCardSubType,extClass,extPower,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extCost,extPitchValue,extDefenseValue,extLife,extIntellect,extTalent
634060,Goldwing Turbine (Red),Goldwing Turbine Red,https://tcgplayer-cdn.tcgplayer.com/product/634060_200w.jpg,62,24334,https://cpt.tcgcsv.com/dF57,2025-06-02T04:10:11.88,1,Promo,GEM043,Action,,Mechanologist,,0.16,0.5,10.0,0.42,,Normal,2,1,3,,,
634061,Lubricate,Lubricate,https://tcgplayer-cdn.tcgplayer.com/product/634061_200w.jpg,62,24334,https://cpt.tcgcsv.com/fF57,2025-06-02T04:10:11.88,1,Promo,GEM044,Instant,,Mechanologist,,0.05,0.49,10.0,0.18,,Normal,0,3,,,,
634061,Lubricate,Lubricate,https://tcgplayer-cdn.tcgplayer.com/product/634061_200w.jpg,62,24334,https://cpt.tcgcsv.com/fF57,2025-06-02T04:10:11.88,1,Promo,GEM044,Instant,,Mechanologist,,0.22,0.96,10.0,0.43,,Rainbow Foil,0,3,,,,
634062,Pinion Sentry,Pinion Sentry,https://tcgplayer-cdn.tcgplayer.com/product/634062_200w.jpg,62,24334,https://cpt.tcgcsv.com/gF57,2025-06-02T04:10:11.88,1,Promo,GEM045,Block,,Mechanologist,,0.34,0.75,10.0,0.38,,Normal,,3,3,,,
634062,Pinion Sentry,Pinion Sentry,https://tcgplayer-cdn.tcgplayer.com/product/634062_200w.jpg,62,24334,https://cpt.tcgcsv.com/gF57,2025-06-02T04:10:11.88,1,Promo,GEM045,Block,,Mechanologist,,1.27,1.87,10.0,1.36,,Rainbow Foil,,3,3,,,
634063,"Chum, Friendly First Mate",Chum Friendly First Mate,https://tcgplayer-cdn.tcgplayer.com/product/634063_200w.jpg,62,24334,https://cpt.tcgcsv.com/hF57,2025-06-02T04:10:11.88,1,Promo,GEM046,Action,Ally,Necromancer;Pirate,4,35.49,44.99,106.03,21.83,,Rainbow Foil,4,2,,6,,
634064,Moray le Fay,Moray le Fay,https://tcgplayer-cdn.tcgplayer.com/product/634064_200w.jpg,62,24334,https://cpt.tcgcsv.com/jF57,2025-06-02T04:10:11.88,1,Promo,GEM047,Action,Ally,Necromancer;Pirate,0,4.0,5.0,19.49,4.93,,Rainbow Foil,0,2,,3,,
634065,Wailer Humperdinck,Wailer Humperdinck,https://tcgplayer-cdn.tcgplayer.com/product/634065_200w.jpg,62,24334,https://cpt.tcgcsv.com/kF57,2025-06-02T04:10:11.88,1,Promo,GEM048,Action,Ally,Necromancer;Pirate,11,7.99,9.45,11.99,8.5,,Rainbow Foil,6,2,,7,,
634066,Avast Ye!,Avast Ye,https://tcgplayer-cdn.tcgplayer.com/product/634066_200w.jpg,62,24334,https://cpt.tcgcsv.com/lF57,2025-06-02T04:10:11.88,1,Promo,GEM051,Action,,Necromancer;Pirate,,0.9,2.5,26.31,1.4,,Rainbow Foil,0,3,3,,,
634066,Avast Ye!,Avast Ye,https://tcgplayer-cdn.tcgplayer.com/product/634066_200w.jpg,62,24334,https://cpt.tcgcsv.com/lF57,2025-06-02T04:10:11.88,1,Promo,GEM051,Action,,Necromancer;Pirate,,0.75,1.39,10.0,0.91,,Normal,0,3,3,,,
634067,Heave Ho!,Heave Ho,https://tcgplayer-cdn.tcgplayer.com/product/634067_200w.jpg,62,24334,https://cpt.tcgcsv.com/mF57,2025-06-02T04:10:11.88,1,Promo,GEM052,Action,,Necromancer;Pirate,,0.13,0.69,10.2,0.49,,Rainbow Foil,0,3,3,,,
634067,Heave Ho!,Heave Ho,https://tcgplayer-cdn.tcgplayer.com/product/634067_200w.jpg,62,24334,https://cpt.tcgcsv.com/mF57,2025-06-02T04:10:11.88,1,Promo,GEM052,Action,,Necromancer;Pirate,,0.09,0.5,10.0,0.24,,Normal,0,3,3,,,
634068,Yo Ho Ho!,Yo Ho Ho,https://tcgplayer-cdn.tcgplayer.com/product/634068_200w.jpg,62,24334,https://cpt.tcgcsv.com/nF57,2025-06-02T04:10:11.88,1,Promo,GEM053,Action,,Necromancer;Pirate,,0.01,0.59,10.0,0.29,,Normal,0,3,3,,,
634068,Yo Ho Ho!,Yo Ho Ho,https://tcgplayer-cdn.tcgplayer.com/product/634068_200w.jpg,62,24334,https://cpt.tcgcsv.com/nF57,2025-06-02T04:10:11.88,1,Promo,GEM053,Action,,Necromancer;Pirate,,0.23,0.7,10.0,0.52,,Rainbow Foil,0,3,3,,,
634069,Jittery Bones (Red),Jittery Bones Red,https://tcgplayer-cdn.tcgplayer.com/product/634069_200w.jpg,62,24334,https://cpt.tcgcsv.com/pF57,2025-06-02T04:10:11.88,1,Promo,GEM049,Action,Attack,Necromancer;Pirate,4,0.22,0.5,10.0,0.44,,Normal,0,1,3,,,
634069,Jittery Bones (Red),Jittery Bones Red,https://tcgplayer-cdn.tcgplayer.com/product/634069_200w.jpg,62,24334,https://cpt.tcgcsv.com/pF57,2025-06-02T04:10:11.88,1,Promo,GEM049,Action,Attack,Necromancer;Pirate,4,0.5,0.75,11.75,0.75,,Rainbow Foil,0,1,3,,,
634070,Restless Bones (Blue),Restless Bones Blue,https://tcgplayer-cdn.tcgplayer.com/product/634070_200w.jpg,62,24334,https://cpt.tcgcsv.com/qF57,2025-06-02T04:10:11.88,1,Promo,GEM050,Action,Attack,Necromancer;Pirate,4,0.1,0.75,10.0,0.53,,Normal,2,3,3,,,
634070,Restless Bones (Blue),Restless Bones Blue,https://tcgplayer-cdn.tcgplayer.com/product/634070_200w.jpg,62,24334,https://cpt.tcgcsv.com/qF57,2025-06-02T04:10:11.88,1,Promo,GEM050,Action,Attack,Necromancer;Pirate,4,0.5,1.49,10.0,1.53,,Rainbow Foil,2,3,3,,,
634071,Blue Fin Harpoon,Blue Fin Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/634071_200w.jpg,62,24334,https://cpt.tcgcsv.com/rF57,2025-06-02T04:10:11.88,1,Promo,GEM054,Action,Arrow Attack,Ranger;Pirate,4,0.5,0.99,10.0,0.78,,Normal,2,3,3,,,
634071,Blue Fin Harpoon,Blue Fin Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/634071_200w.jpg,62,24334,https://cpt.tcgcsv.com/rF57,2025-06-02T04:10:11.88,1,Promo,GEM054,Action,Arrow Attack,Ranger;Pirate,4,3.39,5.46,10.0,2.14,,Rainbow Foil,2,3,3,,,
634072,Red Fin Harpoon,Red Fin Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/634072_200w.jpg,62,24334,https://cpt.tcgcsv.com/sF57,2025-06-02T04:10:11.88,1,Promo,GEM055,Action,Arrow Attack,Ranger;Pirate,4,1.4,2.75,29.9,2.42,,Rainbow Foil,2,3,3,,,
634072,Red Fin Harpoon,Red Fin Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/634072_200w.jpg,62,24334,https://cpt.tcgcsv.com/sF57,2025-06-02T04:10:11.88,1,Promo,GEM055,Action,Arrow Attack,Ranger;Pirate,4,0.49,0.99,2.69,0.63,,Normal,2,3,3,,,
634073,Yellow Fin Harpoon,Yellow Fin Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/634073_200w.jpg,62,24334,https://cpt.tcgcsv.com/tF57,2025-06-02T04:10:11.88,1,Promo,GEM056,Action,Arrow Attack,Ranger;Pirate,4,1.4,2.93,49.99,2.57,,Rainbow Foil,2,3,3,,,
634073,Yellow Fin Harpoon,Yellow Fin Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/634073_200w.jpg,62,24334,https://cpt.tcgcsv.com/tF57,2025-06-02T04:10:11.88,1,Promo,GEM056,Action,Arrow Attack,Ranger;Pirate,4,0.49,0.81,10.0,0.6,,Normal,2,3,3,,,
634074,Rusty Harpoon,Rusty Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/634074_200w.jpg,62,24334,https://cpt.tcgcsv.com/vF57,2025-06-02T04:10:11.88,1,Promo,GEM057,Action,Arrow Attack,Ranger;Pirate,1,0.2,0.96,10.0,0.58,,Rainbow Foil,0,3,3,,,
634074,Rusty Harpoon,Rusty Harpoon,https://tcgplayer-cdn.tcgplayer.com/product/634074_200w.jpg,62,24334,https://cpt.tcgcsv.com/vF57,2025-06-02T04:10:11.88,1,Promo,GEM057,Action,Arrow Attack,Ranger;Pirate,1,0.22,0.54,10.0,0.44,,Normal,0,3,3,,,
634075,Dry Powder Shot,Dry Powder Shot,https://tcgplayer-cdn.tcgplayer.com/product/634075_200w.jpg,62,24334,https://cpt.tcgcsv.com/wF57,2025-06-02T04:10:11.88,1,Promo,GEM059,Action,Arrow Attack,Ranger,3,1.5,1.89,2.27,2.07,,Rainbow Foil,0,1,3,,,
634075,Dry Powder Shot,Dry Powder Shot,https://tcgplayer-cdn.tcgplayer.com/product/634075_200w.jpg,62,24334,https://cpt.tcgcsv.com/wF57,2025-06-02T04:10:11.88,1,Promo,GEM059,Action,Arrow Attack,Ranger,3,0.25,0.72,10.0,0.72,,Normal,0,1,3,,,
634076,Entangling Shot,Entangling Shot,https://tcgplayer-cdn.tcgplayer.com/product/634076_200w.jpg,62,24334,https://cpt.tcgcsv.com/xF57,2025-06-02T04:10:11.88,1,Promo,GEM060,Action,Arrow Attack,Ranger,4,0.22,0.8,10.0,0.43,,Rainbow Foil,0,1,3,,,
634076,Entangling Shot,Entangling Shot,https://tcgplayer-cdn.tcgplayer.com/product/634076_200w.jpg,62,24334,https://cpt.tcgcsv.com/xF57,2025-06-02T04:10:11.88,1,Promo,GEM060,Action,Arrow Attack,Ranger,4,0.05,0.43,10.0,0.33,,Normal,0,1,3,,,
634077,Swift Shot,Swift Shot,https://tcgplayer-cdn.tcgplayer.com/product/634077_200w.jpg,62,24334,https://cpt.tcgcsv.com/zF57,2025-06-02T04:10:11.88,1,Promo,GEM061,Action,Arrow Attack,Ranger,4,0.46,0.75,10.0,0.68,,Normal,0,1,3,,,
634077,Swift Shot,Swift Shot,https://tcgplayer-cdn.tcgplayer.com/product/634077_200w.jpg,62,24334,https://cpt.tcgcsv.com/zF57,2025-06-02T04:10:11.88,1,Promo,GEM061,Action,Arrow Attack,Ranger,4,1.83,2.89,10.0,1.73,,Rainbow Foil,0,1,3,,,
634078,Bolt'n Shot (Red),Boltn Shot Red,https://tcgplayer-cdn.tcgplayer.com/product/634078_200w.jpg,62,24334,https://cpt.tcgcsv.com/BF57,2025-06-02T04:10:11.88,1,Promo,GEM058,Action,Arrow Attack,Ranger,4,2.0,2.68,5.99,2.66,,Normal,1,1,3,,,
634079,Fiddler's Green (Red),Fiddlers Green Red,https://tcgplayer-cdn.tcgplayer.com/product/634079_200w.jpg,62,24334,https://cpt.tcgcsv.com/CF57,2025-06-02T04:10:11.88,1,Promo,GEM066,Block,,Generic,,9.99,11.5,25.0,8.44,,Rainbow Foil,,1,1,,,
634079,Fiddler's Green (Red),Fiddlers Green Red,https://tcgplayer-cdn.tcgplayer.com/product/634079_200w.jpg,62,24334,https://cpt.tcgcsv.com/CF57,2025-06-02T04:10:11.88,1,Promo,GEM066,Block,,Generic,,1.5,4.0,10.0,3.4,,Normal,,1,1,,,
634080,Nimby (Red),Nimby Red,https://tcgplayer-cdn.tcgplayer.com/product/634080_200w.jpg,62,24334,https://cpt.tcgcsv.com/DF57,2025-06-02T04:10:11.88,1,Promo,GEM062,Action,Attack,Generic,3,0.47,1.18,10.0,0.74,,Normal,0,1,2,,,
634080,Nimby (Red),Nimby Red,https://tcgplayer-cdn.tcgplayer.com/product/634080_200w.jpg,62,24334,https://cpt.tcgcsv.com/DF57,2025-06-02T04:10:11.88,1,Promo,GEM062,Action,Attack,Generic,3,4.99,5.37,10.0,1.08,,Rainbow Foil,0,1,2,,,
634081,Sirens of Safe Harbor (Red),Sirens of Safe Harbor Red,https://tcgplayer-cdn.tcgplayer.com/product/634081_200w.jpg,62,24334,https://cpt.tcgcsv.com/FF57,2025-06-02T04:10:11.88,1,Promo,GEM063,Action,Attack,Generic,6,7.94,10.0,11.45,8.36,,Rainbow Foil,2,1,2,,,
634081,Sirens of Safe Harbor (Red),Sirens of Safe Harbor Red,https://tcgplayer-cdn.tcgplayer.com/product/634081_200w.jpg,62,24334,https://cpt.tcgcsv.com/FF57,2025-06-02T04:10:11.88,1,Promo,GEM063,Action,Attack,Generic,6,3.0,3.97,10.0,4.39,,Normal,2,1,2,,,
634082,Strike Gold (Red),Strike Gold Red,https://tcgplayer-cdn.tcgplayer.com/product/634082_200w.jpg,62,24334,https://cpt.tcgcsv.com/GF57,2025-06-02T04:10:11.88,1,Promo,GEM064,Action,Attack,Generic,4,0.2,0.49,10.0,0.35,,Normal,0,1,2,,,
634082,Strike Gold (Red),Strike Gold Red,https://tcgplayer-cdn.tcgplayer.com/product/634082_200w.jpg,62,24334,https://cpt.tcgcsv.com/GF57,2025-06-02T04:10:11.88,1,Promo,GEM064,Action,Attack,Generic,4,0.24,0.75,10.0,0.59,,Rainbow Foil,0,1,2,,,
634083,Nimblism (Red),Nimblism Red,https://tcgplayer-cdn.tcgplayer.com/product/634083_200w.jpg,62,24334,https://cpt.tcgcsv.com/HF57,2025-06-02T04:10:11.88,1,Promo,GEM065,Action,,Generic,,0.99,2.48,15.0,2.71,,Normal,0,1,2,,,
634083,Nimblism (Red),Nimblism Red,https://tcgplayer-cdn.tcgplayer.com/product/634083_200w.jpg,62,24334,https://cpt.tcgcsv.com/HF57,2025-06-02T04:10:11.88,1,Promo,GEM065,Action,,Generic,,6.0,8.84,29.5,5.43,,Rainbow Foil,0,1,2,,,
634084,On the Horizon (Red),On the Horizon Red,https://tcgplayer-cdn.tcgplayer.com/product/634084_200w.jpg,62,24334,https://cpt.tcgcsv.com/JF57,2025-06-02T04:10:11.88,1,Promo,GEM067,Block,,Generic,,3.88,5.0,10.0,3.4,,Normal,,1,4,,,
634084,On the Horizon (Red),On the Horizon Red,https://tcgplayer-cdn.tcgplayer.com/product/634084_200w.jpg,62,24334,https://cpt.tcgcsv.com/JF57,2025-06-02T04:10:11.88,1,Promo,GEM067,Block,,Generic,,4.5,6.61,11.99,5.6,,Rainbow Foil,,1,4,,,
634085,"Riptide, Lurker of the Deep (Marvel)",Riptide Lurker of the Deep Marvel,https://tcgplayer-cdn.tcgplayer.com/product/634085_200w.jpg,62,24334,https://cpt.tcgcsv.com/KF57,2025-06-02T04:10:11.88,2,Token,GEM033,Hero,,Ranger,,35.0,42.74,68.99,38.75,,Cold Foil,,,,38,4,
634086,Claw of Vynserakai,Claw of Vynserakai,https://tcgplayer-cdn.tcgplayer.com/product/634086_200w.jpg,62,24334,https://cpt.tcgcsv.com/LF57,2025-06-02T04:10:11.88,1,Promo,GEM034,Weapon,Dagger (1H),,1,9.99,14.81,29.79,15.44,,Cold Foil,,,,,,Draconic
634087,Boom Grenade (Red),Boom Grenade Red,https://tcgplayer-cdn.tcgplayer.com/product/634087_200w.jpg,62,24334,https://cpt.tcgcsv.com/MF57,2025-06-02T04:10:11.88,1,Promo,GEM040,Action,Item,Mechanologist,,4.75,5.25,29.99,5.07,,Cold Foil,0,1,,,,
634088,Hunter's Klaive,Hunters Klaive,https://tcgplayer-cdn.tcgplayer.com/product/634088_200w.jpg,62,24334,https://cpt.tcgcsv.com/NF57,2026-03-02T17:18:32.123,1,Promo,GEM068,Weapon,Dagger (1H),Assassin,1,5.69,10.89,15.49,12.37,,Normal,,,,,,
679648,"Riptide, Lurker of the Deep // Gravy Bones, Shipwrecked Looter Double Sided Art Card (Top Right)",Riptide Lurker of the Deep Gravy Bones Shipwrecked Looter Double Sided Art Card Top Right,https://tcgplayer-cdn.tcgplayer.com/product/679648_200w.jpg,62,24334,https://cpt.tcgcsv.com/-Sr7,2026-02-19T14:28:20.533,0,None,,,,,,4.8,4.9,5.0,,,Normal,,,,,,
679649,"Riptide, Lurker of the Deep // Gravy Bones, Shipwrecked Looter Double Sided Art Card (Top Left)",Riptide Lurker of the Deep Gravy Bones Shipwrecked Looter Double Sided Art Card Top Left,https://tcgplayer-cdn.tcgplayer.com/product/679649_200w.jpg,62,24334,https://cpt.tcgcsv.com/_Sr7,2026-02-19T14:28:20.597,0,None,,,,,,3.69,3.99,5.0,3.69,,Normal,,,,,,
679650,"Riptide, Lurker of the Deep // Gravy Bones, Shipwrecked Looter Double Sided Art Card (Top Center)",Riptide Lurker of the Deep Gravy Bones Shipwrecked Looter Double Sided Art Card Top Center,https://tcgplayer-cdn.tcgplayer.com/product/679650_200w.jpg,62,24334,https://cpt.tcgcsv.com/0Tr7,2026-02-19T14:28:20.63,0,None,,,,,,5.0,5.0,5.0,5.2,,Normal,,,,,,
679651,"Riptide, Lurker of the Deep // Gravy Bones, Shipwrecked Looter Double Sided Art Card (Middle Right)",Riptide Lurker of the Deep Gravy Bones Shipwrecked Looter Double Sided Art Card Middle Right,https://tcgplayer-cdn.tcgplayer.com/product/679651_200w.jpg,62,24334,https://cpt.tcgcsv.com/2Tr7,2026-02-19T14:28:20.66,0,None,,,,,,5.0,5.0,5.0,,,Normal,,,,,,
679652,"Riptide, Lurker of the Deep // Gravy Bones, Shipwrecked Looter Double Sided Art Card (Middle Left)",Riptide Lurker of the Deep Gravy Bones Shipwrecked Looter Double Sided Art Card Middle Left,https://tcgplayer-cdn.tcgplayer.com/product/679652_200w.jpg,62,24334,https://cpt.tcgcsv.com/3Tr7,2026-02-19T14:28:20.707,0,None,,,,,,5.0,5.0,5.0,5.0,,Normal,,,,,,
679653,"Riptide, Lurker of the Deep // Gravy Bones, Shipwrecked Looter Double Sided Art Card (Middle Center)",Riptide Lurker of the Deep Gravy Bones Shipwrecked Looter Double Sided Art Card Middle Center,https://tcgplayer-cdn.tcgplayer.com/product/679653_200w.jpg,62,24334,https://cpt.tcgcsv.com/5Tr7,2026-02-19T14:28:20.75,0,None,,,,,,5.0,5.5,5.99,3.69,,Normal,,,,,,
679654,"Riptide, Lurker of the Deep // Gravy Bones, Shipwrecked Looter Double Sided Art Card (Bottom Right)",Riptide Lurker of the Deep Gravy Bones Shipwrecked Looter Double Sided Art Card Bottom Right,https://tcgplayer-cdn.tcgplayer.com/product/679654_200w.jpg,62,24334,https://cpt.tcgcsv.com/6Tr7,2026-02-19T14:28:20.777,0,None,,,,,,5.0,5.5,5.99,,,Normal,,,,,,
679655,"Riptide, Lurker of the Deep // Gravy Bones, Shipwrecked Looter Double Sided Art Card (Bottom Left)",Riptide Lurker of the Deep Gravy Bones Shipwrecked Looter Double Sided Art Card Bottom Left,https://tcgplayer-cdn.tcgplayer.com/product/679655_200w.jpg,62,24334,https://cpt.tcgcsv.com/7Tr7,2026-02-19T14:28:20.823,0,None,,,,,,3.69,3.69,5.0,,,Normal,,,,,,
679656,"Riptide, Lurker of the Deep // Gravy Bones, Shipwrecked Looter Double Sided Art Card (Bottom Center)",Riptide Lurker of the Deep Gravy Bones Shipwrecked Looter Double Sided Art Card Bottom Center,https://tcgplayer-cdn.tcgplayer.com/product/679656_200w.jpg,62,24334,https://cpt.tcgcsv.com/8Tr7,2026-02-19T14:28:20.88,0,None,,,,,,5.0,5.5,5.99,,,Normal,,,,,,
679657,"Puffin, Full Steam Ahead // Marlynn, Treasure Hunter Double Sided Art Card (Top Left)",Puffin Full Steam Ahead Marlynn Treasure Hunter Double Sided Art Card Top Left,https://tcgplayer-cdn.tcgplayer.com/product/679657_200w.jpg,62,24334,https://cpt.tcgcsv.com/9Tr7,2026-02-19T14:28:20.937,0,None,,,,,,3.69,4.0,5.0,4.35,,Normal,,,,,,
679658,"Puffin, Full Steam Ahead // Marlynn, Treasure Hunter Double Sided Art Card (Top Center)",Puffin Full Steam Ahead Marlynn Treasure Hunter Double Sided Art Card Top Center,https://tcgplayer-cdn.tcgplayer.com/product/679658_200w.jpg,62,24334,https://cpt.tcgcsv.com/bTr7,2026-02-19T14:28:20.967,0,None,,,,,,3.69,4.0,5.0,4.35,,Normal,,,,,,
679659,"Puffin, Full Steam Ahead // Marlynn, Treasure Hunter Double Sided Art Card (Middle Right)",Puffin Full Steam Ahead Marlynn Treasure Hunter Double Sided Art Card Middle Right,https://tcgplayer-cdn.tcgplayer.com/product/679659_200w.jpg,62,24334,https://cpt.tcgcsv.com/cTr7,2026-02-19T14:28:21,0,None,,,,,,5.0,5.5,5.99,5.2,,Normal,,,,,,
679660,"Puffin, Full Steam Ahead // Marlynn, Treasure Hunter Double Sided Art Card (Middle Left)",Puffin Full Steam Ahead Marlynn Treasure Hunter Double Sided Art Card Middle Left,https://tcgplayer-cdn.tcgplayer.com/product/679660_200w.jpg,62,24334,https://cpt.tcgcsv.com/dTr7,2026-02-19T14:28:21.03,0,None,,,,,,5.0,5.5,5.99,,,Normal,,,,,,
679661,"Puffin, Full Steam Ahead // Marlynn, Treasure Hunter Double Sided Art Card (Middle Center)",Puffin Full Steam Ahead Marlynn Treasure Hunter Double Sided Art Card Middle Center,https://tcgplayer-cdn.tcgplayer.com/product/679661_200w.jpg,62,24334,https://cpt.tcgcsv.com/fTr7,2026-02-19T14:28:21.077,0,None,,,,,,3.69,4.35,5.0,4.35,,Normal,,,,,,
679662,"Puffin, Full Steam Ahead // Marlynn, Treasure Hunter Double Sided Art Card (Bottom Right)",Puffin Full Steam Ahead Marlynn Treasure Hunter Double Sided Art Card Bottom Right,https://tcgplayer-cdn.tcgplayer.com/product/679662_200w.jpg,62,24334,https://cpt.tcgcsv.com/gTr7,2026-02-19T14:28:21.153,0,None,,,,,,3.89,4.0,5.0,,,Normal,,,,,,
679663,"Puffin, Full Steam Ahead // Marlynn, Treasure Hunter Double Sided Art Card (Bottom Left)",Puffin Full Steam Ahead Marlynn Treasure Hunter Double Sided Art Card Bottom Left,https://tcgplayer-cdn.tcgplayer.com/product/679663_200w.jpg,62,24334,https://cpt.tcgcsv.com/hTr7,2026-02-19T14:28:21.203,0,None,,,,,,5.0,5.5,5.99,5.4,,Normal,,,,,,
679664,"Puffin, Full Steam Ahead // Marlynn, Treasure Hunter Double Sided Art Card (Bottom Center)",Puffin Full Steam Ahead Marlynn Treasure Hunter Double Sided Art Card Bottom Center,https://tcgplayer-cdn.tcgplayer.com/product/679664_200w.jpg,62,24334,https://cpt.tcgcsv.com/jTr7,2026-02-19T14:28:21.24,0,None,,,,,,5.0,5.0,5.0,5.2,,Normal,,,,,,
679665,"Puffin, Full Steam Ahead // Marlynn, Treasure Hunter Double Sided Art Card (Top Right)",Puffin Full Steam Ahead Marlynn Treasure Hunter Double Sided Art Card Top Right,https://tcgplayer-cdn.tcgplayer.com/product/679665_200w.jpg,62,24334,https://cpt.tcgcsv.com/kTr7,2026-02-19T14:28:21.303,0,None,,,,,,5.0,5.0,5.0,4.55,,Normal,,,,,,
